# Ghidra Function Export: gunman.dll
# Total functions: 2638
# Named (non-FUN_): 801
# Auto-named (FUN_): 1837
# Thunks: 2
# External: 0
# Format: address | size | refs | calling_conv | flags | name
#====================================================================================================
100dd5b9 |    163 |    1 | __fastcall   | -          | FUN_100dd5b9
100dd65c |    304 |    1 | __cdecl      | -          | FUN_100dd65c
100dd78c |    101 |    1 | __cdecl      | -          | FUN_100dd78c
100dd7f1 |     60 |    1 | __cdecl      | -          | FUN_100dd7f1
100dd82d |    117 |    2 | __stdcall    | -          | FUN_100dd82d
100dd8a2 |     41 |    1 | __stdcall    | -          | FUN_100dd8a2
100dd8cb |    108 |    1 | __stdcall    | -          | FUN_100dd8cb
100dd937 |     97 |   28 | __cdecl      | -          | FUN_100dd937
100dd998 |     21 |   40 | __cdecl      | -          | FUN_100dd998
100dd9e2 |     62 |    1 | __stdcall    | -          | FUN_100dd9e2
100dda20 |     43 |    2 | __cdecl      | -          | FUN_100dda20
100dda4b |    811 |    3 | __cdecl      | -          | FUN_100dda4b
100ddd76 |    777 |    3 | __cdecl      | -          | FUN_100ddd76
100de07f |    177 |    1 | __stdcall    | -          | FUN_100de07f
100de130 |    251 |    1 | __cdecl      | -          | FUN_100de130
100de22b |    758 |    1 | __cdecl      | -          | FUN_100de22b
100de5f2 |    815 |    0 | __stdcall    | -          | FUN_100de5f2
100de930 |     88 |    7 | __cdecl      | -          | _memset
100de9b2 |     27 |    3 | __cdecl      | -          | FUN_100de9b2
100dea89 |     47 |    4 | __cdecl      | -          | FUN_100dea89
100deab8 |     35 |    3 | __cdecl      | -          | FUN_100deab8
100deadb |     47 |    5 | __cdecl      | -          | FUN_100deadb
100deb0a |     35 |    3 | __cdecl      | -          | FUN_100deb0a
100deb2d |    141 |    2 | __cdecl      | -          | FUN_100deb2d
100debba |     42 |    2 | __cdecl      | -          | FUN_100debba
100debe4 |     93 |    2 | __cdecl      | -          | FUN_100debe4
100dec41 |    131 |    1 | __cdecl      | -          | FUN_100dec41
100decc4 |     43 |    1 | __cdecl      | -          | __freebuf
100decef |     47 |    0 | __cdecl      | -          | FUN_100decef
100ded1e |     46 |    3 | __cdecl      | -          | FUN_100ded1e
100ded4c |     92 |    4 | __cdecl      | -          | FUN_100ded4c
100dedb1 |    164 |    1 | __cdecl      | -          | FUN_100dedb1
100dee55 |    368 |    1 | __cdecl      | -          | FUN_100dee55
100defc5 |    200 |    1 | __stdcall    | -          | FUN_100defc5
100df08d |    101 |    4 | __cdecl      | -          | FUN_100df08d
100df0f2 |    395 |    2 | __cdecl      | -          | FUN_100df0f2
100df280 |    664 |   10 | __cdecl      | -          | FUN_100df280
100df5b5 |    582 |    0 | __cdecl      | -          | FUN_100df5b5
100df7fb |    283 |    3 | __cdecl      | -          | FUN_100df7fb
100df916 |    185 |    2 | __stdcall    | -          | FUN_100df916
100df9cf |    280 |    2 | __cdecl      | -          | FUN_100df9cf
100dfaea |     37 |    4 | __cdecl      | -          | FUN_100dfaea
100dfb0f |    204 |    1 | __cdecl      | -          | FUN_100dfb0f
100dfbdb |     83 |    1 | __cdecl      | -          | FUN_100dfbdb
100dfc36 |    111 |    1 | __cdecl      | -          | FUN_100dfc36
100dfca5 |    203 |    5 | __thiscall   | -          | FUN_100dfca5
100dfd70 |    511 |    4 | __cdecl      | -          | FUN_100dfd70
100dff94 |     43 |    1 | __cdecl      | -          | FUN_100dff94
100dffbf |    318 |    3 | __cdecl      | -          | FUN_100dffbf
100e0108 |     84 |    1 | __stdcall    | -          | FUN_100e0108
100e015c |     30 |    1 | __stdcall    | -          | FUN_100e015c
100e017a |     19 |    2 | __cdecl      | -          | FUN_100e017a
100e018d |    103 |    7 | __stdcall    | -          | FUN_100e018d
100e01f4 |    160 |    1 | __cdecl      | -          | FUN_100e01f4
100e02a0 |     45 |    1 | __stdcall    | -          | FUN_100e02a0
100e02de |     17 |    3 | __cdecl      | -          | __exit
100e02ef |     15 |    1 | __stdcall    | -          | FUN_100e02ef
100e030d |    163 |    2 | __cdecl      | -          | FUN_100e030d
100e03b2 |      9 |    1 | __stdcall    | -          | FUN_100e03b2
100e03bb |      9 |    1 | __stdcall    | -          | FUN_100e03bb
100e03c4 |     26 |    4 | __cdecl      | -          | FUN_100e03c4
100e03de |    444 |    1 | __stdcall    | -          | FUN_100e03de
100e059a |     84 |    1 | __stdcall    | -          | FUN_100e059a
100e05ee |    185 |    1 | __stdcall    | -          | FUN_100e05ee
100e06a7 |    153 |    1 | __stdcall    | -          | FUN_100e06a7
100e0740 |    436 |    2 | __cdecl      | -          | FUN_100e0740
100e08f4 |    306 |    1 | __stdcall    | -          | FUN_100e08f4
100e0a26 |     57 |    1 | __stdcall    | -          | FUN_100e0a26
100e0a5f |    339 |    3 | __cdecl      | -          | FUN_100e0a5f
100e0be3 |     19 |    0 | __stdcall    | -          | FUN_100e0be3
100e0bf6 |     20 |    0 | __stdcall    | -          | FUN_100e0bf6
100e0c0a |     53 |    1 | __thiscall   | -          | FUN_100e0c0a
100e0c3f |     22 |    1 | __thiscall   | -          | FUN_100e0c3f
100e0c80 |    146 |    1 | __cdecl      | -          | FUN_100e0c80
100e0d12 |    137 |    1 | __cdecl      | -          | FUN_100e0d12
100e0d9b |     53 |    2 | __cdecl      | -          | FUN_100e0d9b
100e0dd0 |     73 |    1 | __cdecl      | -          | FUN_100e0dd0
100e0e19 |     86 |    1 | __cdecl      | -          | FUN_100e0e19
100e0e6f |    140 |    3 | __cdecl      | -          | FUN_100e0e6f
100e0efb |     27 |    2 | __cdecl      | -          | FUN_100e0efb
100e0f16 |     12 |    3 | __cdecl      | -          | FUN_100e0f16
100e0f22 |     27 |    1 | __cdecl      | -          | FUN_100e0f22
100e0f3d |    141 |    4 | __cdecl      | -          | FUN_100e0f3d
100e0fca |    364 |    2 | __cdecl      | -          | FUN_100e0fca
100e1136 |     22 |    2 | __cdecl      | -          | FUN_100e1136
100e114c |     22 |    1 | __cdecl      | -          | FUN_100e114c
100e1162 |    122 |    2 | __cdecl      | -          | FUN_100e1162
100e11dc |     45 |    1 | __thiscall   | -          | FUN_100e11dc
100e1209 |     46 |    0 | __thiscall   | -          | FUN_100e1209
100e1237 |     45 |    1 | __thiscall   | -          | FUN_100e1237
100e1264 |    119 |    3 | __cdecl      | -          | FUN_100e1264
100e12db |     92 |    3 | __cdecl      | -          | FUN_100e12db
100e1337 |    182 |    1 | __cdecl      | -          | FUN_100e1337
100e13f0 |      7 |   28 | __cdecl      | -          | FUN_100e13f0
100e1400 |    224 |    5 | __cdecl      | -          | FUN_100e1400
100e14e0 |    664 |    4 | __cdecl      | -          | FUN_100e14e0
100e1815 |      9 |   10 | __cdecl      | -          | __fptrap
100e181e |   1185 |    5 | __thiscall   | -          | FUN_100e181e
100e1cef |     60 |    0 | __thiscall   | -          | FUN_100e1cef
100e1d2b |    101 |    1 | __cdecl      | -          | FUN_100e1d2b
100e1d90 |    115 |    9 | __cdecl      | -          | FUN_100e1d90
100e1e03 |     68 |    3 | __cdecl      | -          | FUN_100e1e03
100e1e47 |     41 |    2 | __cdecl      | -          | FUN_100e1e47
100e1e70 |     89 |    2 | __cdecl      | -          | FUN_100e1e70
100e1ec9 |    105 |    1 | __cdecl      | -          | FUN_100e1ec9
100e1f40 |    104 |    2 | __stdcall    | -          | __aulldiv
100e1fb0 |    117 |    2 | __stdcall    | -          | __aullrem
100e2025 |    208 |    2 | __cdecl      | -          | FUN_100e2025
100e20f5 |     93 |    1 | __cdecl      | -          | FUN_100e20f5
100e2152 |    201 |    1 | __cdecl      | -          | FUN_100e2152
100e2220 |     31 |    2 | __fastcall   | -          | __allshl
100e223f |    220 |    1 | __cdecl      | -          | FUN_100e223f
100e2344 |    110 |    1 | __cdecl      | -          | FUN_100e2344
100e23b2 |     41 |    7 | __cdecl      | -          | FUN_100e23b2
100e241b |     36 |    0 | __cdecl      | -          | FUN_100e241b
100e243f |     90 |    3 | __cdecl      | -          | FUN_100e243f
100e2499 |    193 |    5 | __cdecl      | -          | FUN_100e2499
100e255a |     18 |    2 | __cdecl      | -          | __frnd
100e256c |     33 |    1 | __cdecl      | -          | __copysign
100e258d |     37 |    0 | __cdecl      | -          | FUN_100e258d
100e25c8 |    231 |    0 | __cdecl      | -          | FUN_100e25c8
100e26af |    661 |    0 | __cdecl      | -          | FUN_100e26af
100e2986 |    146 |    1 | __cdecl      | -          | FUN_100e2986
100e2a99 |    115 |    6 | __cdecl      | -          | FUN_100e2a99
100e2b0c |      9 |   32 | __stdcall    | -          | FUN_100e2b0c
100e2b15 |      9 |   19 | __stdcall    | -          | FUN_100e2b15
100e2b1e |    291 |    2 | __stdcall    | -          | FUN_100e2b1e
100e2c41 |    124 |    2 | __cdecl      | -          | FUN_100e2c41
100e2cbd |    127 |    1 | __cdecl      | -          | FUN_100e2cbd
100e2d3c |     66 |    7 | __cdecl      | -          | FUN_100e2d3c
100e2d7e |    167 |    0 | __cdecl      | -          | FUN_100e2d7e
100e2e25 |     95 |    8 | __cdecl      | -          | FUN_100e2e25
100e2e84 |     34 |    9 | __cdecl      | -          | FUN_100e2e84
100e2ea6 |    147 |    1 | __cdecl      | -          | FUN_100e2ea6
100e2f50 |    719 |    1 | __cdecl      | -          | FUN_100e2f50
100e32b0 |    846 |    0 | __cdecl      | -          | FUN_100e32b0
100e35fe |    400 |    0 | __cdecl      | -          | FUN_100e35fe
100e3963 |     55 |    1 | __cdecl      | -          | FUN_100e3963
100e3a65 |    290 |    1 | __cdecl      | -          | FUN_100e3a65
100e3b87 |     55 |    1 | __cdecl      | -          | FUN_100e3b87
100e3bbe |     78 |    3 | __cdecl      | -          | FUN_100e3bbe
100e3c0c |    581 |    1 | __stdcall    | -          | FUN_100e3c0c
100e3e60 |    129 |    7 | __cdecl      | -          | _strcmp
100e3ef0 |     62 |    2 | __cdecl      | -          | FUN_100e3ef0
100e3f30 |     58 |    2 | __cdecl      | -          | FUN_100e3f30
100e3f6a |    381 |    1 | __thiscall   | -          | FUN_100e3f6a
100e40e7 |     88 |    2 | __thiscall   | -          | FUN_100e40e7
100e413f |    135 |    1 | __stdcall    | -          | FUN_100e413f
100e41c6 |    516 |    1 | __stdcall    | -          | FUN_100e41c6
100e43ca |     86 |    1 | __stdcall    | -          | FUN_100e43ca
100e4420 |    189 |    1 | __stdcall    | -          | FUN_100e4420
100e44dd |     55 |    1 | __stdcall    | -          | FUN_100e44dd
100e4514 |    134 |    1 | __stdcall    | -          | FUN_100e4514
100e459a |     26 |    1 | __stdcall    | -          | FUN_100e459a
100e45b4 |    102 |    1 | __cdecl      | -          | FUN_100e45b4
100e461a |     31 |    2 | __cdecl      | -          | FUN_100e461a
100e4639 |     98 |    2 | __cdecl      | -          | FUN_100e4639
100e469b |     54 |    1 | __stdcall    | -          | FUN_100e469b
100e46d1 |    230 |    1 | __stdcall    | -          | FUN_100e46d1
100e47b7 |     57 |    4 | __cdecl      | -          | FUN_100e47b7
100e47f0 |     33 |    3 | __cdecl      | -          | FUN_100e47f0
100e4814 |     32 |    1 | __cdecl      | -          | __global_unwind2
100e4856 |    104 |    3 | __cdecl      | -          | __local_unwind2
100e48ea |     24 |    2 | __stdcall    | -          | FUN_100e48ea
100e49c9 |     27 |    0 | __stdcall    | -          | FUN_100e49c9
100e49e4 |    318 |    0 | __cdecl      | -          | FUN_100e49e4
100e4b22 |     58 |    1 | __cdecl      | -          | FUN_100e4b22
100e4b5c |    429 |    1 | __cdecl      | -          | FUN_100e4b5c
100e4d09 |     74 |    1 | __cdecl      | -          | FUN_100e4d09
100e4d53 |     51 |    2 | __cdecl      | -          | FUN_100e4d53
100e4d86 |     41 |    1 | __stdcall    | -          | FUN_100e4d86
100e4daf |    389 |    1 | __stdcall    | -          | FUN_100e4daf
100e4f44 |     28 |    2 | __stdcall    | -          | FUN_100e4f44
100e4f60 |    137 |    1 | __cdecl      | -          | FUN_100e4f60
100e4fe9 |    386 |    0 | __cdecl      | -          | FUN_100e4fe9
100e51cd |    386 |    0 | __cdecl      | -          | FUN_100e51cd
100e534f |     61 |    2 | __cdecl      | -          | FUN_100e534f
100e539e |     33 |    7 | __cdecl      | -          | FUN_100e539e
100e53bf |     94 |    3 | __cdecl      | -          | ___add_12
100e541d |     46 |    9 | __cdecl      | -          | FUN_100e541d
100e544b |     45 |    2 | __cdecl      | -          | FUN_100e544b
100e5478 |    199 |    1 | __cdecl      | -          | FUN_100e5478
100e553f |    659 |    1 | __cdecl      | -          | FUN_100e553f
100e57d2 |    544 |    2 | __cdecl      | -          | FUN_100e57d2
100e59f2 |    124 |    2 | __cdecl      | -          | FUN_100e59f2
100e5a6e |     84 |    1 | __cdecl      | -          | FUN_100e5a6e
100e5ac2 |     96 |    2 | __cdecl      | -          | FUN_100e5ac2
100e5b22 |    152 |    1 | __cdecl      | -          | FUN_100e5b22
100e5bba |    165 |    2 | __cdecl      | -          | FUN_100e5bba
100e5c5f |    691 |    3 | __cdecl      | -          | FUN_100e5c5f
100e5f12 |    535 |    3 | __cdecl      | -          | FUN_100e5f12
100e6129 |    136 |    4 | __cdecl      | -          | FUN_100e6129
100e61b1 |     40 |    5 | __cdecl      | -          | FUN_100e61b1
100e61d9 |     37 |    1 | __cdecl      | -          | FUN_100e61d9
100e61fe |     45 |    2 | __cdecl      | -          | FUN_100e61fe
100e622b |      3 |    2 | __stdcall    | -          | FUN_100e622b
100e622e |     14 |    1 | __stdcall    | -          | FUN_100e622e
100e623c |     15 |    1 | __stdcall    | -          | FUN_100e623c
100e624b |     35 |   16 | __stdcall    | -          | FUN_100e624b
100e626e |     86 |    5 | __stdcall    | -          | FUN_100e626e
100e62c4 |    101 |    1 | __cdecl      | -          | FUN_100e62c4
100e6329 |    473 |    2 | __cdecl      | -          | FUN_100e6329
100e6502 |    486 |    0 | __cdecl      | -          | FUN_100e6502
100e66e8 |     89 |    0 | __cdecl      | -          | FUN_100e66e8
100e6741 |    293 |    2 | __cdecl      | -          | FUN_100e6741
100e6866 |    143 |    0 | __stdcall    | -          | FUN_100e6866
100e68f5 |    149 |    0 | __stdcall    | -          | FUN_100e68f5
100e698a |    562 |    0 | __stdcall    | -          | FUN_100e698a
100e6bd7 |    250 |    0 | __cdecl      | -          | FUN_100e6bd7
100e6cd1 |   1007 |    2 | __cdecl      | -          | FUN_100e6cd1
100e70c0 |     39 |    1 | __cdecl      | -          | FUN_100e70c0
100e70e7 |    111 |    1 | __cdecl      | -          | FUN_100e70e7
100e7156 |     73 |    1 | __cdecl      | -          | FUN_100e7156
100e719f |    719 |    2 | __cdecl      | -          | FUN_100e719f
100e746e |    312 |   62 | __cdecl      | -          | FUN_100e746e
100e75ac |    423 |    1 | __cdecl      | -          | FUN_100e75ac
100e7771 |     45 |    4 | __cdecl      | -          | FUN_100e7771
100e779e |     92 |    2 | __cdecl      | -          | FUN_100e779e
100e77fa |     42 |    0 | __cdecl      | -          | FUN_100e77fa
100e783f |     49 |    0 | __cdecl      | -          | FUN_100e783f
100e7870 |    134 |    2 | __stdcall    | -          | FUN_100e7870
100e78f6 |     27 |    0 | __cdecl      | -          | FUN_100e78f6
100e7920 |    208 |   26 | __thiscall   | -          | FUN_100e7920
100e79f0 |     89 |    0 | __cdecl      | -          | FUN_100e79f0
100e7a49 |     97 |    3 | __cdecl      | -          | FUN_100e7a49
100e7aaa |     46 |    1 | __stdcall    | -          | FUN_100e7aaa
100e7aee |    647 |    1 | __stdcall    | -          | FUN_100e7aee
100e7d96 |    428 |    0 | __cdecl      | -          | FUN_100e7d96
100e7f42 |    320 |    4 | __cdecl      | -          | FUN_100e7f42
100e8082 |    264 |    1 | __cdecl      | -          | FUN_100e8082
100e8195 |    275 |    3 | __cdecl      | -          | FUN_100e8195
100e82d4 |    125 |    1 | __cdecl      | -          | FUN_100e82d4
100e8351 |     63 |    2 | __cdecl      | -          | __mbsnbicoll
100e8390 |    110 |    2 | __stdcall    | -          | FUN_100e8390
100e83fe |    597 |    1 | __cdecl      | -          | FUN_100e83fe
100e867b |     43 |    2 | __cdecl      | -          | FUN_100e867b
100e86a6 |    391 |    1 | __cdecl      | -          | FUN_100e86a6
100e882d |     88 |    1 | __cdecl      | -          | FUN_100e882d
100e8885 |    103 |    1 | __cdecl      | -          | FUN_100e8885
100e88ec |    312 |    2 | __cdecl      | -          | FUN_100e88ec
100e8a24 |    151 |    1 | __cdecl      | -          | FUN_100e8a24
100e8abb |     43 |    1 | __cdecl      | -          | FUN_100e8abb
100e8c52 |      6 |    1 | __stdcall    | THUNK      | RtlUnwind
